"coef_violence","coef_se_violence","coef_EOSV","coef_se_EOSV","coef_int","coef_se_int","obsize_mb","dep_var","violence_var","int","n","BIC","AIC","country","rounds","round","actor","country2","dep_var_l"
0.448311431526459,0.827764928016708,NA,NA,NA,NA,1.467224,"ethnic_id","expo_5yr_10km_bin","no_int",1199,736.44792814369,700.823226058497,"Madagascar",NA,6,"state","Madagascar (6)","Ethnic ID"
-0.334880312536649,0.862687706522069,NA,NA,NA,NA,1.467224,"ethnic_id","expo_bf5yr_10km_bin","no_int",1199,736.561762149318,700.937060064126,"Madagascar",NA,6,"state","Madagascar (6)","Ethnic ID"
-0.348710370071492,0.227251888039933,NA,NA,NA,NA,2.3014,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1985,1942.67915529003,1914.71228432443,"Mali",NA,1,"state","Mali (1)","Ethnic grievances"
-0.531361264597508,0.303843763070501,0.36096270637168,0.287343664277768,0.0996070042307594,0.547388291268273,2.344192,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1985,1955.8141708404,1916.66055148855,"Mali",NA,1,"state","Mali (1)","Ethnic grievances"
-0.031765087613491,0.163090846054409,NA,NA,NA,NA,2.346376,"ethnic_id","expo_bf5yr_10km_bin","no_int",2089,2827.35879654863,2799.13659274085,"Mali",NA,1,"state","Mali (1)","Ethnic ID"
0.0695637801569779,0.21659926570335,0.218893103919059,0.233330948431399,-0.481417035218439,0.408027922850301,2.391312,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",2089,2841.06122400939,2801.5501386785,"Mali",NA,1,"state","Mali (1)","Ethnic ID"
0.55719377594231,0.221000394563102,NA,NA,NA,NA,1.49008,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1146,1272.96287094888,1237.65464066796,"Mali",NA,2,"state","Mali (2)","Ethnic grievances"
0.0784629291106496,0.298215596674095,-0.0287856929873734,0.443261874843825,1.25657241421796,0.622315217280827,1.516568,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1146,1280.29370418449,1234.89740810902,"Mali",NA,2,"state","Mali (2)","Ethnic grievances"
-0.0377125391795649,0.204665833701245,NA,NA,NA,NA,1.52744,"ethnic_id","expo_bf5yr_10km_bin","no_int",1226,1646.42826508489,1610.64768026942,"Mali",NA,2,"state","Mali (2)","Ethnic ID"
0.0374241387221139,0.253923068254819,0.257738559735417,0.354821389186698,-0.48843225044847,0.558389979544792,1.555528,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",1226,1659.821031786,1613.81742273753,"Mali",NA,2,"state","Mali (2)","Ethnic ID"
-1.29875058192752,0.473183490796405,NA,NA,NA,NA,1.45576,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1121,849.516495829089,814.362660867583,"Mali",NA,3,"state","Mali (3)","Ethnic grievances"
-1.66360922682792,0.582843306674568,0.485650960566305,0.430407669119405,0.900318929568854,1.03540498925341,1.481752,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1121,860.787643659437,815.589855851788,"Mali",NA,3,"state","Mali (3)","Ethnic grievances"
-1.77696893517683,0.739380002332207,NA,NA,NA,NA,1.45576,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",1121,849.727321048906,814.573486087401,"Mali",NA,3,"rebel","Mali (3)","Ethnic grievances"
-1.66829932566326,0.743257907227517,0.411128554021551,0.412095015313447,-11.6839460420456,624.099684149386,1.481896,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",1121,862.675268979681,817.477481172032,"Mali",NA,3,"rebel","Mali (3)","Ethnic grievances"
-0.514450269427315,0.269394847840815,NA,NA,NA,NA,1.487936,"ethnic_id","expo_bf5yr_10km_bin","no_int",1190,1421.29573324974,1385.723773147,"Mali",NA,3,"state","Mali (3)","Ethnic ID"
-0.388620538189439,0.281963503789191,-0.190472838443996,0.417468779080472,-1.05125329923806,1.14559940899166,1.515304,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",1190,1433.52598581529,1387.79060854034,"Mali",NA,3,"state","Mali (3)","Ethnic ID"
-0.0722866209598095,0.335436260550727,NA,NA,NA,NA,1.487936,"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",1190,1425.07961837812,1389.50765827538,"Mali",NA,3,"rebel","Mali (3)","Ethnic ID"
-0.084952545917269,0.338552654215999,-0.670800170625173,0.46355417654531,-11.8566162244804,378.554332301305,1.515448,"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel",1190,1435.70934239425,1389.9739651193,"Mali",NA,3,"rebel","Mali (3)","Ethnic ID"
-1.01715886578227,0.468668035814931,NA,NA,NA,NA,1.464856,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1152,986.619632725517,951.274848836726,"Mali",NA,4,"state","Mali (4)","Ethnic grievances"
-2.19538814518491,0.600331139324868,0.313954135278099,0.4122536580389,3.79525175472431,0.965126576707465,1.491464,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1152,983.673458181287,938.230164609984,"Mali",NA,4,"state","Mali (4)","Ethnic grievances"
-1.08227857686758,0.745582627210662,NA,NA,NA,NA,1.464856,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",1152,989.194053401227,953.849269512436,"Mali",NA,4,"rebel","Mali (4)","Ethnic grievances"
-1.7695238573101,1.02882069862013,-0.188053320120168,0.557119854709104,3.44935018549209,1.66141984647663,1.491608,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",1152,999.627233806542,954.183940235239,"Mali",NA,4,"rebel","Mali (4)","Ethnic grievances"
